,Sampling Type,Sample Size,Signal idx,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error
8589,Reconstruction-optimal,3,39,24.5,208.46637,4.9999995,14.501171
8590,Reconstruction-optimal,3,40,23.5,142.85428,4.9999995,14.501171
8591,Reconstruction-optimal,3,41,24.5,118.64495,4.9999995,14.501171
8592,Reconstruction-optimal,3,42,17.5,219.75389,4.9999995,14.501171
8593,Reconstruction-optimal,3,43,20.0,153.40063,4.9999995,14.501171
8594,Reconstruction-optimal,3,44,19.5,132.37506,4.9999995,14.501171
8595,Reconstruction-optimal,3,45,19.0,158.4252,4.9999995,14.501171
8596,Reconstruction-optimal,3,46,20.5,95.01253,4.9999995,14.501171
8597,Reconstruction-optimal,3,47,19.5,103.136505,4.9999995,14.501171
8598,Reconstruction-optimal,3,48,24.0,251.76889,4.9999995,14.501171
8599,Reconstruction-optimal,3,49,19.5,198.03647,4.9999995,14.501171
8600,Reconstruction-optimal,3,50,22.0,96.26221,4.9999995,14.501171
8601,Reconstruction-optimal,3,51,24.5,93.90109,4.9999995,14.501171
8602,Reconstruction-optimal,3,52,20.5,152.68222,4.9999995,14.501171
8603,Reconstruction-optimal,3,53,23.0,186.26732,4.9999995,14.501171
8604,Reconstruction-optimal,3,54,19.5,141.36131,4.9999995,14.501171
8605,Reconstruction-optimal,3,55,22.5,105.47792,4.9999995,14.501171
8606,Reconstruction-optimal,3,56,19.0,201.31218,4.9999995,14.501171
8607,Reconstruction-optimal,3,57,21.5,233.70352,4.9999995,14.501171
8608,Reconstruction-optimal,3,58,21.5,212.65395,4.9999995,14.501171
8609,Reconstruction-optimal,3,59,21.0,202.30704,4.9999995,14.501171
8610,Reconstruction-optimal,3,60,19.5,354.58878,4.9999995,14.501171
8611,Reconstruction-optimal,3,61,20.5,397.3385,4.9999995,14.501171
8612,Reconstruction-optimal,3,62,20.5,384.64282,4.9999995,14.501171
8613,Reconstruction-optimal,3,63,23.0,267.5969,4.9999995,14.501171
8614,Reconstruction-optimal,3,64,20.5,287.83704,4.9999995,14.501171
8615,Reconstruction-optimal,3,65,22.5,162.29944,4.9999995,14.501171
8616,Reconstruction-optimal,3,66,16.5,195.25047,4.9999995,14.501171
8617,Reconstruction-optimal,3,67,20.0,70.87346,4.9999995,14.501171
8618,Reconstruction-optimal,3,68,12.5,55.23456,4.9999995,14.501171
8619,Reconstruction-optimal,3,69,18.5,73.56086,4.9999995,14.501171
8620,Reconstruction-optimal,3,70,18.0,66.62384,4.9999995,14.501171
8621,Reconstruction-optimal,3,71,17.0,28.14387,4.9999995,14.501171
8622,Reconstruction-optimal,3,72,21.5,66.500595,4.9999995,14.501171
8623,Reconstruction-optimal,3,73,18.5,90.41652,4.9999995,14.501171
8624,Reconstruction-optimal,3,74,17.5,165.95781,4.9999995,14.501171
8625,Reconstruction-optimal,3,75,21.0,276.0677,4.9999995,14.501171
8626,Reconstruction-optimal,3,76,21.5,171.39471,4.9999995,14.501171
8627,Reconstruction-optimal,3,77,20.0,379.55786,4.9999995,14.501171
8628,Reconstruction-optimal,3,78,18.5,354.36987,4.9999995,14.501171
8629,Reconstruction-optimal,3,79,25.5,238.16405,4.9999995,14.501171
8630,Reconstruction-optimal,3,80,22.5,404.64066,4.9999995,14.501171
8631,Reconstruction-optimal,3,81,16.5,329.42664,4.9999995,14.501171
8632,Reconstruction-optimal,3,82,21.5,123.47442,4.9999995,14.501171
8633,Reconstruction-optimal,3,83,16.5,465.19553,4.9999995,14.501171
8634,Reconstruction-optimal,3,84,16.5,565.3677,4.9999995,14.501171
8635,Reconstruction-optimal,3,85,17.5,504.80646,4.9999995,14.501171
8636,Reconstruction-optimal,3,86,25.5,385.05176,4.9999995,14.501171
8637,Reconstruction-optimal,3,87,20.0,160.07979,4.9999995,14.501171
8638,Reconstruction-optimal,3,88,21.5,333.50735,4.9999995,14.501171
8639,Reconstruction-optimal,3,89,16.5,433.06427,4.9999995,14.501171
8640,Reconstruction-optimal,3,90,25.5,130.05608,4.9999995,14.501171
8641,Reconstruction-optimal,3,91,21.5,296.86328,4.9999995,14.501171
8642,Reconstruction-optimal,3,92,20.5,168.11172,4.9999995,14.501171
8643,Reconstruction-optimal,3,93,16.5,155.54387,4.9999995,14.501171
8644,Reconstruction-optimal,3,94,17.5,462.2639,4.9999995,14.501171
8645,Reconstruction-optimal,4,0,24.0,175.71373,4.0,12.412811
8646,Reconstruction-optimal,4,1,23.5,207.60013,4.0,12.412811
8647,Reconstruction-optimal,4,2,24.0,256.52722,4.0,12.412811
8648,Reconstruction-optimal,4,3,22.0,233.41457,4.0,12.412811
8649,Reconstruction-optimal,4,4,21.5,200.61563,4.0,12.412811
8650,Reconstruction-optimal,4,5,24.5,194.64459,4.0,12.412811
8651,Reconstruction-optimal,4,6,21.5,190.23692,4.0,12.412811
8652,Reconstruction-optimal,4,7,20.0,168.9378,4.0,12.412811
8653,Reconstruction-optimal,4,8,22.0,161.36017,4.0,12.412811
8654,Reconstruction-optimal,4,9,19.5,192.99083,4.0,12.412811
8655,Reconstruction-optimal,4,10,20.0,233.30594,4.0,12.412811
8656,Reconstruction-optimal,4,11,16.5,216.98752,4.0,12.412811
8657,Reconstruction-optimal,4,12,17.5,216.90666,4.0,12.412811
8658,Reconstruction-optimal,4,13,26.5,215.11398,4.0,12.412811
8659,Reconstruction-optimal,4,14,22.0,171.82281,4.0,12.412811
8660,Reconstruction-optimal,4,15,18.0,153.01956,4.0,12.412811
8661,Reconstruction-optimal,4,16,15.5,130.02475,4.0,12.412811
8662,Reconstruction-optimal,4,17,18.5,170.43202,4.0,12.412811
8663,Reconstruction-optimal,4,18,18.5,213.77765,4.0,12.412811
8664,Reconstruction-optimal,4,19,16.5,147.15341,4.0,12.412811
8665,Reconstruction-optimal,4,20,17.5,209.35202,4.0,12.412811
8666,Reconstruction-optimal,4,21,19.5,169.10358,4.0,12.412811
8667,Reconstruction-optimal,4,22,21.5,141.44366,4.0,12.412811
8668,Reconstruction-optimal,4,23,17.0,126.06961,4.0,12.412811
8669,Reconstruction-optimal,4,24,21.5,137.57883,4.0,12.412811
8670,Reconstruction-optimal,4,25,22.5,197.49539,4.0,12.412811
8671,Reconstruction-optimal,4,26,19.5,269.16705,4.0,12.412811
8672,Reconstruction-optimal,4,27,19.5,403.41064,4.0,12.412811
8673,Reconstruction-optimal,4,28,18.5,274.78122,4.0,12.412811
8674,Reconstruction-optimal,4,29,17.5,253.12233,4.0,12.412811
8675,Reconstruction-optimal,4,30,20.5,159.55731,4.0,12.412811
8676,Reconstruction-optimal,4,31,22.0,256.83408,4.0,12.412811
8677,Reconstruction-optimal,4,32,21.5,265.96478,4.0,12.412811
8678,Reconstruction-optimal,4,33,18.5,241.02359,4.0,12.412811
8679,Reconstruction-optimal,4,34,24.0,163.08087,4.0,12.412811
8680,Reconstruction-optimal,4,35,23.0,125.83001,4.0,12.412811
8681,Reconstruction-optimal,4,36,20.0,146.77292,4.0,12.412811
8682,Reconstruction-optimal,4,37,19.0,173.60664,4.0,12.412811
8683,Reconstruction-optimal,4,38,19.0,223.67886,4.0,12.412811
8684,Reconstruction-optimal,4,39,21.5,190.58646,4.0,12.412811
8685,Reconstruction-optimal,4,40,20.5,132.18542,4.0,12.412811
8686,Reconstruction-optimal,4,41,21.5,109.55873,4.0,12.412811
8687,Reconstruction-optimal,4,42,17.5,218.83943,4.0,12.412811
8688,Reconstruction-optimal,4,43,22.0,155.42537,4.0,12.412811
8689,Reconstruction-optimal,4,44,21.5,134.92813,4.0,12.412811
8690,Reconstruction-optimal,4,45,19.0,156.23703,4.0,12.412811
8691,Reconstruction-optimal,4,46,21.5,96.26781,4.0,12.412811
8692,Reconstruction-optimal,4,47,20.5,104.95084,4.0,12.412811
8693,Reconstruction-optimal,4,48,25.0,253.01057,4.0,12.412811
8694,Reconstruction-optimal,4,49,21.5,199.42293,4.0,12.412811
8695,Reconstruction-optimal,4,50,18.0,91.7266,4.0,12.412811
8696,Reconstruction-optimal,4,51,21.5,91.485245,4.0,12.412811
8697,Reconstruction-optimal,4,52,17.5,136.66875,4.0,12.412811
8698,Reconstruction-optimal,4,53,20.0,171.76593,4.0,12.412811
8699,Reconstruction-optimal,4,54,20.5,142.6406,4.0,12.412811
8700,Reconstruction-optimal,4,55,24.5,107.16699,4.0,12.412811
8701,Reconstruction-optimal,4,56,18.0,200.46603,4.0,12.412811
8702,Reconstruction-optimal,4,57,18.5,228.78256,4.0,12.412811
8703,Reconstruction-optimal,4,58,19.5,202.4336,4.0,12.412811
8704,Reconstruction-optimal,4,59,18.0,194.80832,4.0,12.412811
8705,Reconstruction-optimal,4,60,17.5,332.81866,4.0,12.412811
8706,Reconstruction-optimal,4,61,18.5,393.18292,4.0,12.412811
8707,Reconstruction-optimal,4,62,17.5,361.9335,4.0,12.412811
8708,Reconstruction-optimal,4,63,21.0,260.0573,4.0,12.412811
8709,Reconstruction-optimal,4,64,17.5,275.666,4.0,12.412811
8710,Reconstruction-optimal,4,65,20.5,159.4402,4.0,12.412811
8711,Reconstruction-optimal,4,66,16.5,194.05786,4.0,12.412811
8712,Reconstruction-optimal,4,67,19.0,69.354126,4.0,12.412811
8713,Reconstruction-optimal,4,68,13.5,56.130432,4.0,12.412811
8714,Reconstruction-optimal,4,69,17.5,69.98723,4.0,12.412811
8715,Reconstruction-optimal,4,70,15.0,58.477783,4.0,12.412811
8716,Reconstruction-optimal,4,71,17.0,28.661303,4.0,12.412811
8717,Reconstruction-optimal,4,72,22.5,66.14818,4.0,12.412811
8718,Reconstruction-optimal,4,73,16.5,80.12779,4.0,12.412811
8719,Reconstruction-optimal,4,74,13.5,131.38739,4.0,12.412811
8720,Reconstruction-optimal,4,75,18.0,264.7959,4.0,12.412811
8721,Reconstruction-optimal,4,76,18.5,157.84601,4.0,12.412811
8722,Reconstruction-optimal,4,77,18.0,371.29675,4.0,12.412811
8723,Reconstruction-optimal,4,78,16.5,338.75443,4.0,12.412811
8724,Reconstruction-optimal,4,79,22.5,235.07852,4.0,12.412811
8725,Reconstruction-optimal,4,80,20.5,388.64026,4.0,12.412811
8726,Reconstruction-optimal,4,81,13.5,321.48254,4.0,12.412811
8727,Reconstruction-optimal,4,82,18.5,77.53304,4.0,12.412811
8728,Reconstruction-optimal,4,83,15.5,376.75256,4.0,12.412811
8729,Reconstruction-optimal,4,84,13.5,498.86713,4.0,12.412811
8730,Reconstruction-optimal,4,85,14.5,469.20227,4.0,12.412811
8731,Reconstruction-optimal,4,86,20.5,368.34204,4.0,12.412811
8732,Reconstruction-optimal,4,87,17.0,146.5184,4.0,12.412811
8733,Reconstruction-optimal,4,88,19.5,310.0787,4.0,12.412811
8734,Reconstruction-optimal,4,89,13.5,327.90588,4.0,12.412811
8735,Reconstruction-optimal,4,90,20.5,115.04704,4.0,12.412811
8736,Reconstruction-optimal,4,91,17.5,278.40753,4.0,12.412811
8737,Reconstruction-optimal,4,92,17.5,153.74258,4.0,12.412811
8738,Reconstruction-optimal,4,93,12.5,154.08403,4.0,12.412811
8739,Reconstruction-optimal,4,94,11.5,453.27814,4.0,12.412811
8740,Reconstruction-optimal,5,0,22.0,192.51291,2.9999995,9.684189
8741,Reconstruction-optimal,5,1,23.5,232.39403,2.9999995,9.684189
8742,Reconstruction-optimal,5,2,27.0,260.38748,2.9999995,9.684189
8743,Reconstruction-optimal,5,3,21.0,232.61052,2.9999995,9.684189
8744,Reconstruction-optimal,5,4,23.5,214.17984,2.9999995,9.684189
8745,Reconstruction-optimal,5,5,26.5,215.94963,2.9999995,9.684189
8746,Reconstruction-optimal,5,6,22.5,192.00581,2.9999995,9.684189
8747,Reconstruction-optimal,5,7,22.0,184.5927,2.9999995,9.684189
8748,Reconstruction-optimal,5,8,18.0,159.27103,2.9999995,9.684189
8749,Reconstruction-optimal,5,9,15.5,181.12221,2.9999995,9.684189
8750,Reconstruction-optimal,5,10,17.0,209.11581,2.9999995,9.684189
8751,Reconstruction-optimal,5,11,16.5,217.04037,2.9999995,9.684189
8752,Reconstruction-optimal,5,12,15.5,204.74722,2.9999995,9.684189
8753,Reconstruction-optimal,5,13,28.5,225.03168,2.9999995,9.684189
8754,Reconstruction-optimal,5,14,23.0,190.22188,2.9999995,9.684189
8755,Reconstruction-optimal,5,15,19.0,170.19885,2.9999995,9.684189
8756,Reconstruction-optimal,5,16,18.5,140.2842,2.9999995,9.684189
8757,Reconstruction-optimal,5,17,14.5,149.84662,2.9999995,9.684189
8758,Reconstruction-optimal,5,18,14.5,192.29755,2.9999995,9.684189
8759,Reconstruction-optimal,5,19,17.5,160.76639,2.9999995,9.684189
8760,Reconstruction-optimal,5,20,13.5,185.37296,2.9999995,9.684189
8761,Reconstruction-optimal,5,21,20.5,180.707,2.9999995,9.684189
8762,Reconstruction-optimal,5,22,23.5,155.93332,2.9999995,9.684189
8763,Reconstruction-optimal,5,23,19.0,134.51099,2.9999995,9.684189
8764,Reconstruction-optimal,5,24,17.5,126.60663,2.9999995,9.684189
8765,Reconstruction-optimal,5,25,18.5,138.22742,2.9999995,9.684189
8766,Reconstruction-optimal,5,26,15.5,127.79884,2.9999995,9.684189
8767,Reconstruction-optimal,5,27,15.5,155.2666,2.9999995,9.684189
8768,Reconstruction-optimal,5,28,14.5,155.45068,2.9999995,9.684189
8769,Reconstruction-optimal,5,29,13.5,165.86981,2.9999995,9.684189
8770,Reconstruction-optimal,5,30,16.5,120.64256,2.9999995,9.684189
8771,Reconstruction-optimal,5,31,18.0,212.139,2.9999995,9.684189
8772,Reconstruction-optimal,5,32,17.5,219.36687,2.9999995,9.684189
8773,Reconstruction-optimal,5,33,20.5,254.16312,2.9999995,9.684189
8774,Reconstruction-optimal,5,34,20.0,139.51239,2.9999995,9.684189
8775,Reconstruction-optimal,5,35,19.0,119.65062,2.9999995,9.684189
8776,Reconstruction-optimal,5,36,16.0,112.39641,2.9999995,9.684189
8777,Reconstruction-optimal,5,37,14.0,138.51862,2.9999995,9.684189
8778,Reconstruction-optimal,5,38,15.0,137.69118,2.9999995,9.684189
8779,Reconstruction-optimal,5,39,17.5,101.06817,2.9999995,9.684189
8780,Reconstruction-optimal,5,40,17.5,110.314606,2.9999995,9.684189
8781,Reconstruction-optimal,5,41,17.5,101.30966,2.9999995,9.684189
8782,Reconstruction-optimal,5,42,12.5,148.37877,2.9999995,9.684189
8783,Reconstruction-optimal,5,43,20.0,132.12039,2.9999995,9.684189
8784,Reconstruction-optimal,5,44,22.5,141.58301,2.9999995,9.684189
8785,Reconstruction-optimal,5,45,17.0,145.03723,2.9999995,9.684189
8786,Reconstruction-optimal,5,46,23.5,103.99278,2.9999995,9.684189
8787,Reconstruction-optimal,5,47,18.5,97.60478,2.9999995,9.684189
8788,Reconstruction-optimal,5,48,21.0,106.61513,2.9999995,9.684189
8789,Reconstruction-optimal,5,49,16.5,98.50143,2.9999995,9.684189
8790,Reconstruction-optimal,5,50,15.0,75.58441,2.9999995,9.684189
8791,Reconstruction-optimal,5,51,17.5,79.001526,2.9999995,9.684189
8792,Reconstruction-optimal,5,52,13.5,75.28549,2.9999995,9.684189
8793,Reconstruction-optimal,5,53,15.0,142.50075,2.9999995,9.684189
8794,Reconstruction-optimal,5,54,16.5,98.836075,2.9999995,9.684189
8795,Reconstruction-optimal,5,55,20.5,99.71113,2.9999995,9.684189
8796,Reconstruction-optimal,5,56,14.0,127.7816,2.9999995,9.684189
8797,Reconstruction-optimal,5,57,14.5,145.58165,2.9999995,9.684189
8798,Reconstruction-optimal,5,58,15.5,130.07579,2.9999995,9.684189
8799,Reconstruction-optimal,5,59,14.0,132.01724,2.9999995,9.684189
8800,Reconstruction-optimal,5,60,13.5,122.24641,2.9999995,9.684189
8801,Reconstruction-optimal,5,61,13.5,121.91635,2.9999995,9.684189
8802,Reconstruction-optimal,5,62,13.5,116.5189,2.9999995,9.684189
8803,Reconstruction-optimal,5,63,16.0,87.87767,2.9999995,9.684189
8804,Reconstruction-optimal,5,64,14.5,99.55488,2.9999995,9.684189
8805,Reconstruction-optimal,5,65,16.5,98.19897,2.9999995,9.684189
8806,Reconstruction-optimal,5,66,13.5,98.33069,2.9999995,9.684189
8807,Reconstruction-optimal,5,67,15.0,67.339554,2.9999995,9.684189
8808,Reconstruction-optimal,5,68,12.5,54.55207,2.9999995,9.684189
8809,Reconstruction-optimal,5,69,14.5,55.5054,2.9999995,9.684189
8810,Reconstruction-optimal,5,70,16.0,61.291504,2.9999995,9.684189
8811,Reconstruction-optimal,5,71,19.0,30.350975,2.9999995,9.684189
8812,Reconstruction-optimal,5,72,18.5,57.125317,2.9999995,9.684189
8813,Reconstruction-optimal,5,73,12.5,46.318027,2.9999995,9.684189
8814,Reconstruction-optimal,5,74,10.5,111.07146,2.9999995,9.684189
8815,Reconstruction-optimal,5,75,14.0,90.721596,2.9999995,9.684189
8816,Reconstruction-optimal,5,76,14.5,78.780914,2.9999995,9.684189
8817,Reconstruction-optimal,5,77,14.0,118.87932,2.9999995,9.684189
8818,Reconstruction-optimal,5,78,12.5,102.12323,2.9999995,9.684189
8819,Reconstruction-optimal,5,79,18.5,117.78764,2.9999995,9.684189
8820,Reconstruction-optimal,5,80,16.5,103.832886,2.9999995,9.684189
8821,Reconstruction-optimal,5,81,10.5,109.61394,2.9999995,9.684189
8822,Reconstruction-optimal,5,82,14.5,58.0224,2.9999995,9.684189
8823,Reconstruction-optimal,5,83,10.5,165.62495,2.9999995,9.684189
8824,Reconstruction-optimal,5,84,9.5,110.22788,2.9999995,9.684189
8825,Reconstruction-optimal,5,85,10.5,94.90649,2.9999995,9.684189
8826,Reconstruction-optimal,5,86,17.5,40.997627,2.9999995,9.684189
8827,Reconstruction-optimal,5,87,13.0,35.979233,2.9999995,9.684189
8828,Reconstruction-optimal,5,88,16.5,95.22749,2.9999995,9.684189
8829,Reconstruction-optimal,5,89,9.5,142.91248,2.9999995,9.684189
8830,Reconstruction-optimal,5,90,17.5,31.391195,2.9999995,9.684189
8831,Reconstruction-optimal,5,91,13.5,60.366093,2.9999995,9.684189
8832,Reconstruction-optimal,5,92,13.5,19.853611,2.9999995,9.684189
8833,Reconstruction-optimal,5,93,7.5,5.0257683,2.9999995,9.684189
8834,Reconstruction-optimal,5,94,9.5,10.85172,2.9999995,9.684189
8835,Reconstruction-optimal,6,0,23.0,202.91632,1.9999996,6.6073146
8836,Reconstruction-optimal,6,1,22.5,235.46843,1.9999996,6.6073146
8837,Reconstruction-optimal,6,2,27.0,272.64285,1.9999996,6.6073146
8838,Reconstruction-optimal,6,3,23.0,245.48235,1.9999996,6.6073146
8839,Reconstruction-optimal,6,4,24.5,224.54822,1.9999996,6.6073146
8840,Reconstruction-optimal,6,5,26.5,228.25964,1.9999996,6.6073146
8841,Reconstruction-optimal,6,6,22.5,203.31418,1.9999996,6.6073146
8842,Reconstruction-optimal,6,7,20.0,191.8255,1.9999996,6.6073146
8843,Reconstruction-optimal,6,8,17.0,168.21555,1.9999996,6.6073146
8844,Reconstruction-optimal,6,9,16.5,191.47041,1.9999996,6.6073146
8845,Reconstruction-optimal,6,10,18.0,222.68987,1.9999996,6.6073146
8846,Reconstruction-optimal,6,11,16.5,224.0961,1.9999996,6.6073146
8847,Reconstruction-optimal,6,12,15.5,218.01646,1.9999996,6.6073146
8848,Reconstruction-optimal,6,13,27.5,236.71945,1.9999996,6.6073146
8849,Reconstruction-optimal,6,14,26.0,199.60776,1.9999996,6.6073146
8850,Reconstruction-optimal,6,15,14.0,158.4748,1.9999996,6.6073146
8851,Reconstruction-optimal,6,16,21.5,147.76358,1.9999996,6.6073146
8852,Reconstruction-optimal,6,17,13.5,159.49126,1.9999996,6.6073146
8853,Reconstruction-optimal,6,18,11.5,182.68875,1.9999996,6.6073146
8854,Reconstruction-optimal,6,19,18.5,171.41422,1.9999996,6.6073146
8855,Reconstruction-optimal,6,20,10.5,184.26822,1.9999996,6.6073146
8856,Reconstruction-optimal,6,21,21.5,188.51768,1.9999996,6.6073146
8857,Reconstruction-optimal,6,22,22.5,166.3686,1.9999996,6.6073146
8858,Reconstruction-optimal,6,23,25.0,143.54431,1.9999996,6.6073146
8859,Reconstruction-optimal,6,24,13.5,128.3724,1.9999996,6.6073146
8860,Reconstruction-optimal,6,25,17.5,134.7079,1.9999996,6.6073146
8861,Reconstruction-optimal,6,26,14.5,131.60228,1.9999996,6.6073146
8862,Reconstruction-optimal,6,27,12.5,129.49405,1.9999996,6.6073146
8863,Reconstruction-optimal,6,28,8.5,118.93737,1.9999996,6.6073146
8864,Reconstruction-optimal,6,29,8.5,121.07513,1.9999996,6.6073146
8865,Reconstruction-optimal,6,30,14.5,122.94865,1.9999996,6.6073146
8866,Reconstruction-optimal,6,31,18.0,223.89615,1.9999996,6.6073146
8867,Reconstruction-optimal,6,32,15.5,225.48323,1.9999996,6.6073146
8868,Reconstruction-optimal,6,33,19.5,147.91888,1.9999996,6.6073146
8869,Reconstruction-optimal,6,34,15.0,139.34438,1.9999996,6.6073146
8870,Reconstruction-optimal,6,35,14.0,113.15845,1.9999996,6.6073146
8871,Reconstruction-optimal,6,36,14.0,116.54606,1.9999996,6.6073146
8872,Reconstruction-optimal,6,37,16.0,115.2294,1.9999996,6.6073146
8873,Reconstruction-optimal,6,38,12.0,127.47317,1.9999996,6.6073146
8874,Reconstruction-optimal,6,39,14.5,103.78344,1.9999996,6.6073146
8875,Reconstruction-optimal,6,40,11.5,84.05484,1.9999996,6.6073146
8876,Reconstruction-optimal,6,41,11.5,85.56659,1.9999996,6.6073146
8877,Reconstruction-optimal,6,42,11.5,127.55171,1.9999996,6.6073146
8878,Reconstruction-optimal,6,43,21.0,140.97202,1.9999996,6.6073146
8879,Reconstruction-optimal,6,44,20.5,141.40825,1.9999996,6.6073146
8880,Reconstruction-optimal,6,45,21.0,154.04971,1.9999996,6.6073146
8881,Reconstruction-optimal,6,46,20.5,110.67908,1.9999996,6.6073146
8882,Reconstruction-optimal,6,47,15.5,103.38217,1.9999996,6.6073146
8883,Reconstruction-optimal,6,48,17.0,109.11649,1.9999996,6.6073146
8884,Reconstruction-optimal,6,49,13.5,93.31303,1.9999996,6.6073146
8885,Reconstruction-optimal,6,50,13.0,78.72976,1.9999996,6.6073146
8886,Reconstruction-optimal,6,51,12.5,80.85452,1.9999996,6.6073146
8887,Reconstruction-optimal,6,52,10.5,67.915924,1.9999996,6.6073146
8888,Reconstruction-optimal,6,53,12.0,52.029434,1.9999996,6.6073146
8889,Reconstruction-optimal,6,54,15.5,98.1229,1.9999996,6.6073146
8890,Reconstruction-optimal,6,55,20.5,98.35829,1.9999996,6.6073146
8891,Reconstruction-optimal,6,56,13.0,123.71652,1.9999996,6.6073146
8892,Reconstruction-optimal,6,57,15.5,134.09167,1.9999996,6.6073146
8893,Reconstruction-optimal,6,58,13.5,129.52786,1.9999996,6.6073146
8894,Reconstruction-optimal,6,59,11.0,126.53963,1.9999996,6.6073146
8895,Reconstruction-optimal,6,60,10.5,120.67612,1.9999996,6.6073146
8896,Reconstruction-optimal,6,61,10.5,114.68233,1.9999996,6.6073146
8897,Reconstruction-optimal,6,62,8.5,90.97387,1.9999996,6.6073146
8898,Reconstruction-optimal,6,63,13.0,83.82158,1.9999996,6.6073146
