index,# Vertices,μ,τ_GLR_bl,graph_id
27,2000,0.0005011872,-0.10261175456781514,1
28,2000,0.00063095737,-0.1578641026672799,1
29,2000,0.0007943282,-0.21388690841458308,1
30,2000,0.001,-0.2702871927696941,1
31,2000,0.0012589254,-0.3267842043694932,1
32,2000,0.0015848932,-0.38314796893868813,1
33,2000,0.0019952622,-0.4391212729715113,1
34,2000,0.0025118864,-0.4943519172041368,1
35,2000,0.0031622776,-0.5483566985323198,1
36,2000,0.0039810715,-0.6005310748562903,1
37,2000,0.0050118724,-0.6502015149739531,1
38,2000,0.0063095735,-0.6967055972089704,1
39,2000,0.007943282,-0.7394768222640382,1
40,2000,0.01,-0.7781113498141518,1
41,2000,0.012589254,-0.8124029113515805,1
42,2000,0.015848933,-0.8423439506570533,1
43,2000,0.019952623,-0.8680989049453011,1
44,2000,0.025118865,-0.8899610583112961,1
45,2000,0.031622775,-0.9083063364470426,1
46,2000,0.039810717,-0.9235493606058804,1
47,2000,0.050118722,-0.936110519954964,1
48,2000,0.06309573,-0.9463899147127082,1
49,2000,0.07943282,-0.9547544988773078,1
50,2000,0.1,-0.9615295967553088,1
51,2000,0.12589253,-0.9669965412423542,1
52,2000,0.15848932,-0.9713949915968378,1
